date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:36:06	69757/69757	---M--	200	added ('OK')	image/jpeg	etag:%221107d-57094865ea430%22	https://www.truefoodkitchen.com/images/truestory/pyramid/truefoodkitchen-pyramid-1.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/pyramid/truefoodkitchen-pyramid-1.jpg	(from https://www.truefoodkitchen.com/truestory)
09:36:18	260813/260813	---M--	200	added ('OK')	image/jpeg	etag:%223facd-5724f8d9df112%22	https://www.truefoodkitchen.com/images/banner/truestory/truefoodkitchen-truestory-banner.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/banner/truestory/truefoodkitchen-truestory-banner.jpg	(from https://www.truefoodkitchen.com/truestory)
09:36:25	41581/41581	---M--	200	added ('OK')	image/jpeg	etag:%22a26d-591cf6f66bfac%22	https://www.truefoodkitchen.com/images/truestory/ingredient/truefoodkitchen-ingredient-kuzu.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/ingredient/truefoodkitchen-ingredient-kuzu.jpg	(from https://www.truefoodkitchen.com/truestory)
09:36:30	106628/106628	---M--	200	added ('OK')	image/jpeg	etag:%221a084-591cf6f5162fd%22	https://www.truefoodkitchen.com/images/truestory/ingredient/truefoodkitchen-ingredient-butternutsquash.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/ingredient/truefoodkitchen-ingredient-butternutsquash.jpg	(from https://www.truefoodkitchen.com/truestory)
09:36:33	106100/106100	---M--	200	added ('OK')	image/jpeg	etag:%2219e74-591cf6f483b44%22	https://www.truefoodkitchen.com/images/truestory/ingredient/truefoodkitchen-ingredient-beets.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/ingredient/truefoodkitchen-ingredient-beets.jpg	(from https://www.truefoodkitchen.com/truestory)
09:36:41	53923/53923	---M--	200	added ('OK')	image/jpeg	etag:%22d2a3-591cf6f4e55bf%22	https://www.truefoodkitchen.com/images/truestory/ingredient/truefoodkitchen-ingredient-brusselssprouts.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/ingredient/truefoodkitchen-ingredient-brusselssprouts.jpg	(from https://www.truefoodkitchen.com/truestory)
09:36:42	62195/62195	---M--	200	added ('OK')	image/jpeg	etag:%22f2f3-591cf6f6b43e9%22	https://www.truefoodkitchen.com/images/truestory/ingredient/truefoodkitchen-ingredient-pomegranate.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/ingredient/truefoodkitchen-ingredient-pomegranate.jpg	(from https://www.truefoodkitchen.com/truestory)
09:36:58	117266/117266	---M--	200	added ('OK')	image/png	etag:%221ca12-5852fc5fee4bd%22	https://www.truefoodkitchen.com/images/truestory/truestory-ingredient-bg.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/truestory-ingredient-bg.png	(from https://www.truefoodkitchen.com/truestory)
09:37:51	354901/354901	---M--	200	added ('OK')	image/png	etag:%2256a55-5709486b07d5f%22	https://www.truefoodkitchen.com/images/truestory/chef/truefoodkitchen-chef-3-rounded.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/chef/truefoodkitchen-chef-3-rounded.png	(from https://www.truefoodkitchen.com/truestory)
09:38:35	344606/344606	---M--	200	added ('OK')	image/png	etag:%225421e-579eda75e72d2%22	https://www.truefoodkitchen.com/images/truestory/chef/truefoodkitchen-chef-4-rounded.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/chef/truefoodkitchen-chef-4-rounded.png	(from https://www.truefoodkitchen.com/truestory)
09:38:48	84922/84922	---M--	200	added ('OK')	image/jpeg	etag:%2214bba-57094866d4a32%22	https://www.truefoodkitchen.com/images/truestory/yourway/truefoodkitchen-yourway-glutenfree.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/yourway/truefoodkitchen-yourway-glutenfree.jpg	(from https://www.truefoodkitchen.com/truestory)
09:39:06	86644/86644	---M--	200	added ('OK')	image/jpeg	etag:%2215274-57094866db793%22	https://www.truefoodkitchen.com/images/truestory/yourway/truefoodkitchen-yourway-vegetarian.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/yourway/truefoodkitchen-yourway-vegetarian.jpg	(from https://www.truefoodkitchen.com/truestory)
09:39:13	386422/386422	---M--	200	added ('OK')	image/png	etag:%225e576-5709486ab5cde%22	https://www.truefoodkitchen.com/images/truestory/chef/truefoodkitchen-chef-2-rounded.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/chef/truefoodkitchen-chef-2-rounded.png	(from https://www.truefoodkitchen.com/truestory)
09:39:30	93368/93368	---M--	200	added ('OK')	image/jpeg	etag:%2216cb8-5709486744f14%22	https://www.truefoodkitchen.com/images/truestory/yourway/truefoodkitchen-yourway-vegan.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/yourway/truefoodkitchen-yourway-vegan.jpg	(from https://www.truefoodkitchen.com/truestory)
09:39:31	83817/83817	---M--	200	added ('OK')	image/jpeg	etag:%2214769-58c2cae405943%22	https://www.truefoodkitchen.com/images/truestory/yourway/truefoodkitchen-yourway-youtellus.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truestory/yourway/truefoodkitchen-yourway-youtellus.jpg	(from https://www.truefoodkitchen.com/truestory)
09:39:33	17630/17630	---M--	200	added ('OK')	image/jpeg	etag:%2244de-580b4b3b05ef0%22	https://www.truefoodkitchen.com/images/nashville/events/truefoodkitchen-nashville-cpy2019-2.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/nashville/events/truefoodkitchen-nashville-cpy2019-2.jpg	(from https://www.truefoodkitchen.com/truestory)
09:39:46	19518/19518	---M--	200	added ('OK')	image/jpeg	etag:%224c3e-580b4ce342b0b%22	https://www.truefoodkitchen.com/images/chicago/events/truefoodkitchen-chicago-cpy2019.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/chicago/events/truefoodkitchen-chicago-cpy2019.jpg	(from https://www.truefoodkitchen.com/truestory)
09:39:55	27873/27873	---M--	200	added ('OK')	image/jpeg	etag:%226ce1-5726010a82a69%22	https://www.truefoodkitchen.com/images/newportbeach/events/truefoodkitchen-newport-8anglestrength.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/newportbeach/events/truefoodkitchen-newport-8anglestrength.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:01	27739/27739	---M--	200	added ('OK')	image/jpeg	etag:%226c5b-587c77b969dbf%22	https://www.truefoodkitchen.com/images/denver/events/truefoodkitchen-denver-corepower.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/denver/events/truefoodkitchen-denver-corepower.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:03	25819/25819	---M--	200	added ('OK')	image/jpeg	etag:%2264db-587c77ace1e3f%22	https://www.truefoodkitchen.com/images/bocaraton/events/truefoodkitchen-bocaraton-yogajoint.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/bocaraton/events/truefoodkitchen-bocaraton-yogajoint.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:05	31222/31222	---M--	200	added ('OK')	image/jpeg	etag:%2279f6-587c782e726ef%22	https://www.truefoodkitchen.com/images/pasadena/events/truefoodkitchen-pasadena-xtend.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/pasadena/events/truefoodkitchen-pasadena-xtend.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:07	16726/16726	---M--	200	added ('OK')	image/jpeg	etag:%224156-57e17e1f68a05%22	https://www.truefoodkitchen.com/images/walnutcreek/events/truefoodkitchen-walnutcreek-nb2019.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/walnutcreek/events/truefoodkitchen-walnutcreek-nb2019.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:10	20875/20875	---M--	200	added ('OK')	image/jpeg	etag:%22518b-587c78055143a%22	https://www.truefoodkitchen.com/images/kingofprussia/events/truefoodkitchen-kingofprussia-barre.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/kingofprussia/events/truefoodkitchen-kingofprussia-barre.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:13	28574/28574	---M--	200	added ('OK')	image/jpeg	etag:%226f9e-580b4bf51cba7%22	https://www.truefoodkitchen.com/images/pasadena/events/truefoodkitchen-pasadena-xbc2019.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/pasadena/events/truefoodkitchen-pasadena-xbc2019.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:13	44265/44265	---M--	200	added ('OK')	image/jpeg	etag:%22ace9-57094452ef81e%22	https://www.truefoodkitchen.com/images/events/truefoodkitchen-yoga2018-3.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/events/truefoodkitchen-yoga2018-3.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:15	20766/20766	---M--	200	added ('OK')	image/jpeg	etag:%22511e-56e7355e28a65%22	https://www.truefoodkitchen.com/images/paloalto/events/truefoodkitchen-paloalto-sbmfitness.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/paloalto/events/truefoodkitchen-paloalto-sbmfitness.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:19	31744/31744	---M--	200	added ('OK')	image/jpeg	etag:%227c00-587c77f5fd7bd%22	https://www.truefoodkitchen.com/images/kansascity/events/truefoodkitchen-kansascity-corepower.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/kansascity/events/truefoodkitchen-kansascity-corepower.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:20	30400/30400	---M--	200	added ('OK')	image/jpeg	etag:%2276c0-5858c2346791b%22	https://www.truefoodkitchen.com/images/kingofprussia/events/truefoodkitchen-kingofprussia-greenhouse.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/kingofprussia/events/truefoodkitchen-kingofprussia-greenhouse.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:24	31829/31829	---M--	200	added ('OK')	image/jpeg	etag:%227c55-57b99cd6b2a03%22	https://www.truefoodkitchen.com/images/plano/events/truefoodkitchen-plano-sundaymorningyoga2.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/plano/events/truefoodkitchen-plano-sundaymorningyoga2.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:32	86850/86850	---M-Z	200	added ('OK')	application/javascript	etag:%2215342-5976ae3d56f02-gzip%22	https://www.truefoodkitchen.com/js/slickslider.js	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/js/slickslider.js	(from https://www.truefoodkitchen.com/truestory)
09:40:33	97732/97732	---M--	200	added ('OK')	application/javascript	etag:%220bbc6cbe33d60cce8ffdee8f82108a5b%22	https://ozplayer.global.ssl.fastly.net/3.3/ozplayer-core/ozplayer.free.js	C:/My%20Web%20Sites/Organic/ozplayer.global.ssl.fastly.net/3.3/ozplayer-core/ozplayer.free.js	(from https://www.truefoodkitchen.com/truestory)
09:40:33	3929/3929	---M--	200	added ('OK')	application/javascript	etag:%22ed9faa6ec75f1786b3105d99419289bf%22	https://ozplayer.global.ssl.fastly.net/3.3/ozplayer-lang/en.js	C:/My%20Web%20Sites/Organic/ozplayer.global.ssl.fastly.net/3.3/ozplayer-lang/en.js	(from https://www.truefoodkitchen.com/truestory)
09:40:34	1003/1003	---M--	200	added ('OK')	application/javascript	etag:%22a851e9e4b870a824ed76775ebca7d962%22	https://ozplayer.global.ssl.fastly.net/3.3/config.js	C:/My%20Web%20Sites/Organic/ozplayer.global.ssl.fastly.net/3.3/config.js	(from https://www.truefoodkitchen.com/truestory)
09:40:34	0/-1	---M--	301	error ('')			https://www.truefoodkitchen.com/giftcards	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/giftcards.125.delayed	(from https://www.truefoodkitchen.com/careers)
09:40:37	3238/3238	---M--	200	added ('OK')	image/png	etag:%22ca6-56cd3d0f11dc7%22	https://www.truefoodkitchen.com/images/truefoodkitchen-icon9.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truefoodkitchen-icon9.png	(from https://www.truefoodkitchen.com/careers)
09:40:40	105031/105031	---M--	200	added ('OK')	image/jpeg	etag:%2219a47-5963cdb055f1d%22	https://www.truefoodkitchen.com/images/denver/events/truefoodkitchen-denver-barmethod.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/denver/events/truefoodkitchen-denver-barmethod.jpg	(from https://www.truefoodkitchen.com/truestory)
09:40:47	60177/60177	---M--	200	added ('OK')	image/jpeg	etag:%22eb11-59222830c5b80%22	https://www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_9.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_9.jpg	(from https://www.truefoodkitchen.com/careers)
09:40:57	51879/51879	---M--	200	added ('OK')	image/jpeg	etag:%22caa7-592228310149e%22	https://www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_11.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_11.jpg	(from https://www.truefoodkitchen.com/careers)
09:41:11	59451/59451	---M--	200	added ('OK')	image/jpeg	etag:%22e83b-592228312859c%22	https://www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_12.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_12.jpg	(from https://www.truefoodkitchen.com/careers)
09:41:14	2806521/2806521	---M--	200	added ('OK')	application/pdf	etag:%222ad2f9-591bc94648d91%22	https://www.truefoodkitchen.com/docs/menu/fall/TrueFoodKitchen_FullFallMenu.pdf	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/docs/menu/fall/TrueFoodKitchen_FullFallMenu.pdf	(from https://www.truefoodkitchen.com/menu)
09:41:19	66043/66043	---M--	200	added ('OK')	image/jpeg	etag:%22101fb-5922283137f9b%22	https://www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_13.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_13.jpg	(from https://www.truefoodkitchen.com/careers)
09:41:20	55414/55414	---M--	200	added ('OK')	image/jpeg	etag:%22d876-592228315c1b9%22	https://www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_14.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_14.jpg	(from https://www.truefoodkitchen.com/careers)
09:41:30	53000/53000	---M--	200	added ('OK')	image/jpeg	etag:%22cf08-592228318cef7%22	https://www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_16.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_16.jpg	(from https://www.truefoodkitchen.com/careers)
09:41:31	230870/230870	---M--	200	added ('OK')	image/jpeg	etag:%22385d6-587d9bfbb4e14%22	https://www.truefoodkitchen.com/images/banner/careers/truefoodkitchen-careers-banner7.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/banner/careers/truefoodkitchen-careers-banner7.jpg	(from https://www.truefoodkitchen.com/careers)
09:41:33	57173/57173	---M--	200	added ('OK')	image/jpeg	etag:%22df55-5922283169c79%22	https://www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_15.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_15.jpg	(from https://www.truefoodkitchen.com/careers)
09:41:35	39062/39062	---M--	200	added ('OK')	image/jpeg	etag:%229896-59222831bcc95%22	https://www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_18.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_18.jpg	(from https://www.truefoodkitchen.com/careers)
09:41:36	39107/39107	---M--	200	added ('OK')	image/jpeg	etag:%2298c3-592228319a9b6%22	https://www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_17.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_17.jpg	(from https://www.truefoodkitchen.com/careers)
09:41:38	37959/37959	---M--	200	added ('OK')	image/jpeg	etag:%229447-59222831ca754%22	https://www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_19.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_19.jpg	(from https://www.truefoodkitchen.com/careers)
09:41:40	0/-1	---M--	301	error ('')			https://www.truefoodkitchen.com/giftcards	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/giftcards.135.delayed	(from https://www.truefoodkitchen.com/trueinsider)
09:41:40	4166/4166	---M--	200	added ('OK')	image/png	etag:%221046-56cd3d0f246a5%22	https://www.truefoodkitchen.com/images/truefoodkitchen-icon10.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truefoodkitchen-icon10.png	(from https://www.truefoodkitchen.com/careers)
09:41:46	76955/76955	---M--	200	added ('OK')	image/jpeg	etag:%2212c9b-59222830ead3f%22	https://www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_10.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/team/truefoodkitchen-team-slider_10.jpg	(from https://www.truefoodkitchen.com/careers)
09:41:52	29759/29759	---M--	200	added ('OK')	image/png	etag:%22743f-58d427a5e9a40%22	https://www.truefoodkitchen.com/images/trueinsider/trueinsder-loyaltyphone.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/trueinsider/trueinsder-loyaltyphone.png	(from https://www.truefoodkitchen.com/trueinsider)
09:41:52	5434/5434	---M--	200	added ('OK')	image/png	etag:%22153a-58d427a5e9a40%22	https://www.truefoodkitchen.com/images/trueinsider/trueinsider-btn-app-store.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/trueinsider/trueinsider-btn-app-store.png	(from https://www.truefoodkitchen.com/trueinsider)
09:41:53	4009/4009	---M--	200	added ('OK')	image/png	etag:%22fa9-58d427a61e5fe%22	https://www.truefoodkitchen.com/images/trueinsider/trueinsider-btn-google-play.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/trueinsider/trueinsider-btn-google-play.png	(from https://www.truefoodkitchen.com/trueinsider)
09:41:54	1884/1884	---M--	200	added ('OK')	image/png	etag:%2275c-58d4299ca6527%22	https://www.truefoodkitchen.com/images/truefoodkitchen-icon23.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truefoodkitchen-icon23.png	(from https://www.truefoodkitchen.com/trueinsider)
09:41:57	814/814	---M-Z	200	added ('OK')	application/javascript	etag:%2232e-56cd3d210e398-gzip%22	https://www.truefoodkitchen.com/js/google-map-custom.js	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/js/google-map-custom.js	(from https://www.truefoodkitchen.com/trueinsider)
09:42:01	3710/3710	---M-Z	200	added ('OK')	text/css	etag:%22e7e-58db9b2c03213-gzip%22	https://www.truefoodkitchen.com/menus/css/sp-integration-locations.css	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/menus/css/sp-integration-locations.css	(from https://www.truefoodkitchen.com/ketopaleo)
09:42:01	0/-1	---M--	301	error ('')			https://www.truefoodkitchen.com/giftcards	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/giftcards.13d.delayed	(from https://www.truefoodkitchen.com/ketopaleo)
09:42:06	38095/38095	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202019%2004:11:54%20GMT	https://www.truefoodkitchen.com/reservation	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/reservation.html	(from https://www.truefoodkitchen.com/ketopaleo)
09:42:07	9638/9638	---M-Z	200	added ('OK')	application/javascript	etag:%2225a6-5960c76e41412-gzip%22	https://www.truefoodkitchen.com/singleplatform/sp-integration-all.js?	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/singleplatform/sp-integration-alld41d.js	(from https://www.truefoodkitchen.com/ketopaleo)
09:42:13	2977/2977	---M--	200	added ('OK')	application/javascript	etag:%22c159d7c386cf3025b7292238fbc4214a%22	https://web-assets-cdn.momentfeed.com/widgets/v1.0.2/load-widgets.js	C:/My%20Web%20Sites/Organic/web-assets-cdn.momentfeed.com/widgets/v1.0.2/load-widgets.js	(from https://www.truefoodkitchen.com/oakbrook)
09:42:13	0/-1	---M--	301	error ('')			https://www.truefoodkitchen.com/giftcards	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/giftcards.141.delayed	(from https://www.truefoodkitchen.com/oakbrook)
09:42:18	124817/124817	---M--	200	added ('OK')	image/jpeg	etag:%221e791-58d4429aeb296%22	https://www.truefoodkitchen.com/images/banner_trueinsider.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/banner_trueinsider.jpg	(from https://www.truefoodkitchen.com/trueinsider)
09:42:44	198701/198701	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%223082d-5923521dff952%22	https://www.truefoodkitchen.com/images/banner/main/mobile/truefoodkitchen-main-mobile-banner-8.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/banner/main/mobile/truefoodkitchen-main-mobile-banner-8.jpg	(from https://www.truefoodkitchen.com/)
09:42:45	0/-1	---M--	301	error ('')			https://www.truefoodkitchen.com/giftcards	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/giftcards.144.delayed	(from https://www.truefoodkitchen.com/oakbrook)
09:43:52	404021/404021	---M--	200	added ('OK')	image/jpeg	etag:%2262a35-5963cffe8e714%22	https://www.truefoodkitchen.com/images/banner/general/truefoodkitchen-giftcards2019.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/banner/general/truefoodkitchen-giftcards2019.jpg	(from https://www.truefoodkitchen.com/oakbrook)
09:43:55	2483/2483	---M--	200	added ('OK')	image/png	etag:%229b3-56cd3d0e9da75%22	https://www.truefoodkitchen.com/images/truefoodkitchen-icon1.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truefoodkitchen-icon1.png	(from https://www.truefoodkitchen.com/oakbrook)
09:43:56	17148/17148	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202019%2004:13:48%20GMT	https://www.truefoodkitchen.com/menus/oakbrook	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/menus/oakbrook.html	(from https://www.truefoodkitchen.com/oakbrook)
09:43:58	352967/352967	---M--	200	added ('OK')	image/jpeg	etag:%22562c7-58240191b7a21%22	https://www.truefoodkitchen.com/images/banner/general/truefoodkitchen-orderonline.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/banner/general/truefoodkitchen-orderonline.jpg	(from https://www.truefoodkitchen.com/oakbrook)
09:44:03	42106/42106	---M--	200	added ('OK')	image/jpeg	etag:%22a47a-597bb9fbedf7e%22	https://www.truefoodkitchen.com/images/oakbrook/slider/truefoodkitchen-oakbrook-slider2.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/oakbrook/slider/truefoodkitchen-oakbrook-slider2.jpg	(from https://www.truefoodkitchen.com/oakbrook)
09:44:18	170120/170120	---M--	200	added ('OK')	application/pdf	etag:%2229888-5960f69d1dc5b%22	https://www.truefoodkitchen.com/docs/catering/TFK_Oakbrook_Catering.pdf	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/docs/catering/TFK_Oakbrook_Catering.pdf	(from https://www.truefoodkitchen.com/oakbrook)
09:44:23	491965/491965	---M--	200	added ('OK')	image/jpeg	etag:%22781bd-597bb9fae072b%22	https://www.truefoodkitchen.com/images/oakbrook/truefoodkitchen-oakbrook-banner2.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/oakbrook/truefoodkitchen-oakbrook-banner2.jpg	(from https://www.truefoodkitchen.com/oakbrook)
09:44:23	26417/26417	---M--	200	added ('OK')	image/jpeg	etag:%226731-596a24837c8b9%22	https://www.truefoodkitchen.com/images/alpharetta/slider/truefoodkitchen-alpharetta-slider2.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/alpharetta/slider/truefoodkitchen-alpharetta-slider2.jpg	(from https://www.truefoodkitchen.com/oakbrook)
09:44:24	36071/36071	---M--	200	added ('OK')	image/jpeg	etag:%228ce7-596a2483bdf8f%22	https://www.truefoodkitchen.com/images/alpharetta/slider/truefoodkitchen-alpharetta-slider3.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/alpharetta/slider/truefoodkitchen-alpharetta-slider3.jpg	(from https://www.truefoodkitchen.com/oakbrook)
09:44:28	2754/2754	---M--	200	added ('OK')	image/png	etag:%22ac2-56cd3d0f0fe87%22	https://www.truefoodkitchen.com/images/truefoodkitchen-icon8.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truefoodkitchen-icon8.png	(from https://www.truefoodkitchen.com/oakbrook)
09:44:32	2180/2180	---M--	200	added ('OK')	image/png	etag:%22884-56cd3d0f246a5%22	https://www.truefoodkitchen.com/images/truefoodkitchen-icon11.png	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/truefoodkitchen-icon11.png	(from https://www.truefoodkitchen.com/oakbrook)
09:44:32	34026/34026	---M--	200	added ('OK')	image/jpeg	etag:%2284ea-597bb9fc1ecb6%22	https://www.truefoodkitchen.com/images/oakbrook/slider/truefoodkitchen-oakbrook-slider.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/oakbrook/slider/truefoodkitchen-oakbrook-slider.jpg	(from https://www.truefoodkitchen.com/oakbrook)
09:44:32	0/-1	---M--	301	error ('')			https://www.truefoodkitchen.com/giftcards	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/giftcards.150.delayed	(from https://www.truefoodkitchen.com/phoenix)
09:44:35	0/-1	---M--	301	error ('')			https://www.truefoodkitchen.com/giftcards	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/giftcards.152.delayed	(from https://www.truefoodkitchen.com/phoenix)
09:45:01	2160675/2160675	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2220f823-597bb9faa0f95%22	https://www.truefoodkitchen.com/images/oakbrook/truefoodkitchen-oakbrook-banner1.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/oakbrook/truefoodkitchen-oakbrook-banner1.jpg	(from https://www.truefoodkitchen.com/locations)
09:45:10	68360/68360	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202019%2004:14:56%20GMT	https://www.truefoodkitchen.com/menus/phoenix	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/menus/phoenix.html	(from https://www.truefoodkitchen.com/phoenix)
09:45:21	267544/267544	---M--	200	added ('OK')	image/jpeg	etag:%2241518-5746c0b07229e%22	https://www.truefoodkitchen.com/images/banner/general/truefoodkitchen-pdr.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/banner/general/truefoodkitchen-pdr.jpg	(from https://www.truefoodkitchen.com/phoenix)
09:45:25	26790/26790	---M--	200	added ('OK')	image/jpeg	etag:%2268a6-572de30ce9f52%22	https://www.truefoodkitchen.com/images/sliders/truefoodkitchen-slide_3.jpg	C:/My%20Web%20Sites/Organic/www.truefoodkitchen.com/images/sliders/truefoodkitchen-slide_3.jpg	(from https://www.truefoodkitchen.com/phoenix)
